SKU,STORE,COST,RETAIL
9752306,603,8.15,8.0
9752306,807,8.15,8.0
9752306,903,8.15,8.0
9752306,907,8.15,8.0
9752306,1702,8.15,8.0
9752306,2103,8.15,8.0
9752306,2209,8.15,8.0
9752306,2509,8.15,8.0
9752306,2704,8.15,8.0
9752306,2807,8.15,8.0
9752306,3109,8.15,8.0
9752306,3202,8.15,8.0
9752306,3309,8.15,8.0
9752306,4103,8.15,8.0
9752306,4504,8.15,8.0
9752306,4702,8.15,8.0
9752306,4804,8.15,8.0
9752306,7103,8.15,8.0
9752306,7704,8.15,8.0
9752306,8309,8.15,8.0
9752306,8409,8.15,8.0
9752306,8707,8.15,8.0
9752306,9303,8.15,8.0
9752306,9603,8.15,8.0
9752306,9609,8.15,8.0
9782306,603,5.55,7.0
9782306,807,5.55,7.0
9782306,903,5.55,7.0
9782306,907,5.55,7.0
9782306,1702,5.55,7.0
9782306,2103,5.55,7.0
9782306,2209,5.55,7.0
9782306,2509,5.55,7.0
9782306,2704,5.55,7.0
9782306,2807,5.55,7.0
9782306,3109,5.55,7.0
9782306,3202,5.55,7.0
9782306,3309,5.55,7.0
9782306,4103,5.55,7.0
9782306,4504,5.55,7.0
9782306,4702,5.55,7.0
9782306,4804,5.55,7.0
9782306,7103,5.55,7.0
9782306,7704,5.55,7.0
9782306,8309,5.55,7.0
9782306,8409,5.55,7.0
9782306,8707,5.55,7.0
9782306,9303,5.55,7.0
9782306,9603,5.55,7.0
9782306,9609,5.55,7.0
9836218,603,60.0,100.0
9836218,807,60.0,100.0
9836218,903,60.0,100.0
9836218,907,60.0,100.0
9836218,1702,60.0,100.0
9836218,2103,60.0,100.0
9836218,2209,60.0,100.0
9836218,2509,60.0,100.0
9836218,2704,60.0,100.0
9836218,2807,60.0,100.0
9836218,3109,60.0,100.0
9836218,3202,60.0,100.0
9836218,3309,60.0,100.0
9836218,4103,60.0,100.0
9836218,4504,60.0,100.0
9836218,4702,60.0,100.0
9836218,4804,60.0,100.0
9836218,7103,60.0,100.0
9836218,7704,60.0,100.0
9836218,8309,60.0,100.0
9836218,8409,60.0,100.0
9836218,8707,60.0,100.0
9836218,9303,60.0,100.0
9836218,9603,60.0,100.0
9836218,9609,60.0,100.0
9880895,603,11.1,18.5
9880895,807,11.1,18.5
9880895,903,11.1,18.5
9880895,907,11.1,18.5
9880895,1702,11.1,18.5
9880895,2103,11.1,18.5
9880895,2209,11.1,18.5
9880895,2509,11.1,18.5
9880895,2704,11.1,18.5
9880895,2807,11.1,18.5
9880895,3109,11.1,18.5
9880895,3202,11.1,18.5
9880895,3309,11.1,18.5
9880895,4103,11.1,18.5
9880895,4504,11.1,18.5
9880895,4702,11.1,18.5
9880895,4804,11.1,18.5
9880895,7103,11.1,18.5
9880895,7704,11.1,18.5
9880895,8309,11.1,18.5
9880895,8409,11.1,18.5
9880895,8707,11.1,18.5
9880895,9303,11.1,18.5
9880895,9603,11.1,18.5
9880895,9609,11.1,18.5
9891900,603,15.6,26.0
9891900,807,15.6,26.0
9891900,903,15.6,26.0
9891900,907,15.6,26.0
9891900,1702,15.6,26.0
9891900,2103,15.6,26.0
9891900,2209,15.6,26.0
9891900,2509,15.6,26.0
9891900,2704,15.6,26.0
9891900,2807,15.6,26.0
9891900,3109,15.6,26.0
9891900,3202,15.6,26.0
9891900,3309,15.6,26.0
9891900,4103,15.6,26.0
9891900,4504,15.6,26.0
9891900,4702,15.6,26.0
9891900,4804,15.6,26.0
9891900,7103,15.6,26.0
9891900,7704,15.6,26.0
9891900,8309,15.6,26.0
9891900,8409,15.6,26.0
9891900,8707,15.6,26.0
9891900,9303,15.6,26.0
9891900,9603,15.6,26.0
9891900,9609,15.6,26.0
9908506,603,11.1,18.5
9908506,807,11.1,18.5
9908506,903,11.1,18.5
9908506,907,11.1,18.5
9908506,1702,11.1,18.5
9908506,2103,11.1,18.5
9908506,2209,11.1,18.5
9908506,2509,11.1,18.5
9908506,2704,11.1,18.5
9908506,2807,11.1,18.5
9908506,3109,11.1,18.5
9908506,3202,11.1,18.5
9908506,3309,11.1,18.5
9908506,4103,11.1,18.5
9908506,4504,11.1,18.5
9908506,4702,11.1,18.5
9908506,4804,11.1,18.5
9908506,7103,11.1,18.5
9908506,7704,11.1,18.5
9908506,8309,11.1,18.5
9908506,8409,11.1,18.5
9908506,8707,11.1,18.5
9908506,9303,11.1,18.5
9908506,9603,11.1,18.5
9908506,9609,11.1,18.5
9911900,603,18.6,31.0
9911900,807,18.6,31.0
9911900,903,18.6,31.0
9911900,907,18.6,31.0
9911900,1702,18.6,31.0
9911900,2103,18.6,31.0
9911900,2209,18.6,31.0
9911900,2509,18.6,31.0
9911900,2704,18.6,31.0
9911900,2807,18.6,31.0
9911900,3109,18.6,31.0
9911900,3202,18.6,31.0
9911900,3309,18.6,31.0
9911900,4103,18.6,31.0
9911900,4504,18.6,31.0
9911900,4702,18.6,31.0
9911900,4804,18.6,31.0
9911900,7103,18.6,31.0
9911900,7704,18.6,31.0
9911900,8309,18.6,31.0
9911900,8409,18.6,31.0
9911900,8707,18.6,31.0
9911900,9303,18.6,31.0
9911900,9603,18.6,31.0
9911900,9609,18.6,31.0
9919950,603,8.4,14.0
9919950,807,8.4,14.0
9919950,903,8.4,14.0
9919950,907,8.4,14.0
9919950,1702,8.4,14.0
9919950,2103,8.4,14.0
9919950,2209,8.4,14.0
9919950,2509,8.4,14.0
9919950,2704,8.4,14.0
9919950,2807,8.4,14.0
9919950,3109,8.4,14.0
9919950,3202,8.4,14.0
9919950,3309,8.4,14.0
9919950,4103,8.4,14.0
9919950,4504,8.4,14.0
9919950,4702,8.4,14.0
9919950,4804,8.4,14.0
9919950,7103,8.4,14.0
9919950,7704,8.4,14.0
9919950,8309,8.4,14.0
9919950,8409,8.4,14.0
9919950,8707,8.4,14.0
9919950,9303,8.4,14.0
9919950,9603,8.4,14.0
9919950,9609,8.4,14.0
9999170,603,10.5,17.5
9999170,807,10.5,17.5
9999170,903,10.5,17.5
9999170,907,10.5,17.5
9999170,1702,10.5,17.5
9999170,2103,10.5,17.5
9999170,2209,10.5,17.5
9999170,2509,10.5,17.5
9999170,2704,10.5,17.5
9999170,2807,10.5,17.5
9999170,3109,10.5,17.5
9999170,3202,10.5,17.5
9999170,3309,10.5,17.5
9999170,4103,10.5,17.5
9999170,4504,10.5,17.5
9999170,4702,10.5,17.5
9999170,4804,10.5,17.5
9999170,7103,10.5,17.5
9999170,7704,10.5,17.5
9999170,8309,10.5,17.5
9999170,8409,10.5,17.5
9999170,8707,10.5,17.5
9999170,9303,10.5,17.5
9999170,9603,10.5,17.5
9999170,9609,10.5,17.5
9999950,603,8.4,14.0
9999950,807,8.4,14.0
9999950,903,8.4,14.0
9999950,907,8.4,14.0
9999950,1702,8.4,14.0
9999950,2103,8.4,14.0
9999950,2209,8.4,14.0
9999950,2509,8.4,14.0
9999950,2704,8.4,14.0
9999950,2807,8.4,14.0
9999950,3109,8.4,14.0
9999950,3202,8.4,14.0
9999950,3309,8.4,14.0
9999950,4103,8.4,14.0
9999950,4504,8.4,14.0
9999950,4702,8.4,14.0
9999950,4804,8.4,14.0
9999950,7103,8.4,14.0
9999950,7704,8.4,14.0
9999950,8309,8.4,14.0
9999950,8409,8.4,14.0
9999950,8707,8.4,14.0
9999950,9303,8.4,14.0
9999950,9603,8.4,14.0
9999950,9609,8.4,14.0
